dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,generated_solar_power[Wh],power_prices[NOK/MWh],dew_point,visibility,weather,wind_gust
1593543600,2020-06-30 19:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.29,275.13,281.576,284.26,996,,,66,9.8,330,,,,,75,803,Clouds,broken clouds,04d,166.54161,"21,69",,,,
1593547200,2020-06-30 20:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.86,275.74,280.911,284.26,997,,,66,8.2,330,,,,,75,803,Clouds,broken clouds,04d,166.54161,"17,27",,,,
1593550800,2020-06-30 21:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.28,274.71,280.481,283.71,997,,,66,8.7,330,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"16,31",,,,
1593554400,2020-06-30 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.89,274.95,280.097,283.15,997,,,66,7.7,340,,,,,75,803,Clouds,broken clouds,04n,0,"15,99",,,,
1593558000,2020-06-30 23:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.66,275.05,279.881,283.15,997,,,76,7.7,330,,,,,75,803,Clouds,broken clouds,04n,0,"15,89",,,,
1593561600,2020-07-01 00:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.46,274.6,279.489,282.59,997,,,70,7.7,320,,,,,78,803,Clouds,broken clouds,04n,0,"15,89",,,,
1593565200,2020-07-01 01:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.93,273.8,278.916,282.15,997,,,75,8.2,320,,,,,75,803,Clouds,broken clouds,04n,0,"15,89",,,,
1593568800,2020-07-01 02:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.68,272.74,278.623,282.15,998,,,75,9.3,330,,,,,72,803,Clouds,broken clouds,04d,168.4756416,"20,69",,,,
1593572400,2020-07-01 03:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.78,275.03,278.702,282.04,998,,,75,6.2,310,,,,,78,803,Clouds,broken clouds,04d,164.6075784,"24,74",,,,
1593576000,2020-07-01 04:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.96,274.01,279.005,283.15,998,,,70,7.7,320,,,,,75,803,Clouds,broken clouds,04d,166.54161,"25,48",,,,
1593579600,2020-07-01 05:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.59,274.95,279.583,283.15,998,,,66,7.2,330,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"29,75",,,,
1593583200,2020-07-01 06:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.23,276.86,279.921,284.82,998,,,57,6.7,320,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"30,07",,,,
1593586800,2020-07-01 07:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.42,275.68,281.166,284.26,999,,,57,8.7,320,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"30,71",,,,
1593590400,2020-07-01 08:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.21,277.16,281.285,286.48,1000,,,54,7.7,310,0.76,,,,40,500,Rain,light rain,10d,189.105312,"27,40",,,,
1593594000,2020-07-01 09:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.06,278.94,282.325,284.82,1000,,,57,5.1,350,,,,,75,803,Clouds,broken clouds,04d,166.54161,"25,27",,,,
1593597600,2020-07-01 10:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.56,278.97,282.745,285.93,1000,,,54,5.7,300,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"24,74",,,,
1593601200,2020-07-01 11:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.24,279.06,283.268,286.15,1001,,,54,6.7,300,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"23,35",,,,
1593604800,2020-07-01 12:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.1,277.52,282.997,287.15,1001,,,47,8.2,300,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"22,07",,,,
1593608400,2020-07-01 13:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.45,277.72,283.441,286.15,1001,,,50,8.7,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"20,05",,,,
1593612000,2020-07-01 14:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.2,277.64,283.602,286.48,1001,,,47,8.2,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"17,38",,,,
1593615600,2020-07-01 15:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.7,277.86,283.531,287.15,1001,,,47,8.7,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"16,63",,,,
1593619200,2020-07-01 16:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.15,278.77,283.207,286.48,1001,,,50,6.7,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"16,10",,,,
1593622800,2020-07-01 17:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.09,279.82,282.648,286.48,1001,,,50,5.1,280,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"15,89",,,,
1593626400,2020-07-01 18:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.38,278.67,282.04,284.26,1002,,,61,4.6,300,0.9,,,,40,521,Rain,shower rain,09d,189.105312,"15,78",,,,
1593630000,2020-07-01 19:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.79,278.25,281.708,285.37,1001,,,58,5.7,280,,,,,75,803,Clouds,broken clouds,04d,166.54161,"15,57",,,,
1593633600,2020-07-01 20:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.57,276.8,280.95,284.15,1002,,,57,5.7,270,,,,,75,803,Clouds,broken clouds,04d,166.54161,"15,72",,,,
1593637200,2020-07-01 21:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.12,276.85,279.701,283.71,1001,,,61,5.1,250,,,,,75,803,Clouds,broken clouds,04d,166.54161,"15,61",,,,
1593640800,2020-07-01 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.31,275.33,278.322,283.15,1002,,,66,6.2,260,,,,,75,803,Clouds,broken clouds,04n,0,"15,51",,,,
1593644400,2020-07-01 23:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.36,275.13,278.075,282.15,1002,,,70,5.1,250,,,,,75,803,Clouds,broken clouds,04n,0,"15,51",,,,
1593648000,2020-07-02 00:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,279.99,275.07,277.599,281.48,1003,,,81,5.1,230,,,,,40,802,Clouds,scattered clouds,03n,0,"15,40",,,,
1593651600,2020-07-02 01:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,279.64,275,277.423,281.15,1002,,,81,4.6,230,,,,,21,801,Clouds,few clouds,02n,0,"15,51",,,,
1593655200,2020-07-02 02:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,279.1,275.6,276.943,280.15,1003,,,87,3.1,140,,,,,23,801,Clouds,few clouds,02d,200.0648244,"15,72",,,,
1593658800,2020-07-02 03:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,279.24,275.42,277.163,281.15,1003,,,87,3.6,200,,,,,16,801,Clouds,few clouds,02d,204.5775648,"15,94",,,,
1593662400,2020-07-02 04:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.85,277.69,278.469,282.15,1003,,,87,3.1,160,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"17,75",,,,
1593666000,2020-07-02 05:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.17,279.23,280.015,283.71,1004,,,76,2.6,110,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"20,43",,,,
1593669600,2020-07-02 06:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.52,278.75,281.251,283.15,1005,,,71,3.6,80,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"26,42",,,,
1593673200,2020-07-02 07:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.66,279.92,282.494,285.15,1006,,,58,3.1,50,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"26,84",,,,
1593676800,2020-07-02 08:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.6,282.31,283.174,285.15,1006,,,54,1,0,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"26,84",,,,
1593680400,2020-07-02 09:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.76,282.85,283.917,285.739,1006,,,62,1,0,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"26,74",,,,
1593684000,2020-07-02 10:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.57,282.61,283.709,287.15,1005,,,44,1.5,0,,,,,75,803,Clouds,broken clouds,04d,166.54161,"26,74",,,,
1593687600,2020-07-02 11:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.68,283.58,284.156,286.388,1005,,,47,0.5,0,,,,,75,803,Clouds,broken clouds,04d,166.54161,"26,52",,,,
1593691200,2020-07-02 12:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.66,282.92,283.71,287.15,1004,,,41,1,0,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"26,95",,,,
1593694800,2020-07-02 13:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.81,280.66,284.626,286.983,1006,,,43,4.6,300,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"27,06",,,,
1593698400,2020-07-02 14:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.71,282.44,285.049,287.59,1003,,,44,3.6,310,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"27,17",,,,
1593702000,2020-07-02 15:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.79,283.58,285.105,288.15,1005,,,44,2.1,320,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"29,30",,,,
1593705600,2020-07-02 16:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.93,282.69,284.42,288.15,1005,,,44,3.6,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"29,63",,,,
1593709200,2020-07-02 17:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.78,281.82,283.975,288.15,1003,,,44,4.6,310,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"29,41",,,,
1593712800,2020-07-02 18:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.13,281.58,283.594,288.15,1003,,,47,4.1,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"28,88",,,,
1593716400,2020-07-02 19:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.44,280.22,282.487,287.59,1004,,,50,5.1,320,,,,,20,801,Clouds,few clouds,02d,201.998856,"27,38",,,,
1593720000,2020-07-02 20:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.14,279.25,281.654,286.15,1004,,,54,4.6,330,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"26,12",,,,
1593723600,2020-07-02 21:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.43,276.6,280.468,285.15,1005,,,62,7.7,260,,,,,75,803,Clouds,broken clouds,04d,166.54161,"25,49",,,,
1593727200,2020-07-02 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.2,275.88,278.962,283.71,1005,,,81,7.7,250,0.9,,,,75,521,Rain,shower rain,09n,0,"25,17",,,,
1593730800,2020-07-02 23:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.42,278.95,278.316,283.15,1005,,,93,2.6,340,,,,,98,301,Drizzle,drizzle,09n,0,"25,06",,,,
1593734400,2020-07-03 00:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.37,280.01,277.912,282.59,1005,,,93,1,0,,,,,95,300,Drizzle,light intensity drizzle,09n,0,"25,06",,,,
1593738000,2020-07-03 01:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.06,278.16,277.567,282.59,1005,,,93,3.1,250,,,,,96,804,Clouds,overcast clouds,04n,0,"25,38",,,,
1593741600,2020-07-03 02:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.82,279.13,277.658,282.15,1005,,,93,1.29,196,,,,,99,804,Clouds,overcast clouds,04d,151.0693572,"26,44",,,,
1593745200,2020-07-03 03:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.39,276.44,277.484,282.04,1004,,,87,4.1,210,,,,,100,804,Clouds,overcast clouds,04d,150.42468,"27,82",,,,
1593748800,2020-07-03 04:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.04,278.27,277.976,282.59,1004,,,87,2.6,230,,,,,75,803,Clouds,broken clouds,04d,166.54161,"29,84",,,,
1593752400,2020-07-03 05:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.38,279.67,279.239,284.26,1004,,,81,2.6,200,,,,,75,803,Clouds,broken clouds,04d,166.54161,"30,48",,,,
1593756000,2020-07-03 06:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.56,280.27,280.692,284.15,1006,,,71,1.5,0,,,,,75,803,Clouds,broken clouds,04d,166.54161,"30,48",,,,
1593759600,2020-07-03 07:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.62,281.74,282.728,284.15,1006,,,76,1.5,0,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"30,69",,,,
1593763200,2020-07-03 08:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.61,282.58,283.942,286.15,1002,,,66,3.1,70,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"30,69",,,,
1593766800,2020-07-03 09:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.55,282.97,284.702,287.15,1002,,,58,3.6,70,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"30,69",,,,
1593770400,2020-07-03 10:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.45,283.97,284.26,288.15,1006,,,51,1.5,0,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"31,01",,,,
1593774000,2020-07-03 11:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.27,284.11,284.15,288.15,1003,,,51,1,0,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"31,22",,,,
1593777600,2020-07-03 12:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.41,280.31,281.48,288.15,1004,,,47,3.1,270,,,,,75,803,Clouds,broken clouds,04d,166.54161,"31,01",,,,
1593781200,2020-07-03 13:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.24,272.6,282.04,285.755,1004,,,76,13.9,280,1.78,,,,75,501,Rain,moderate rain,10d,166.54161,"30,80",,,,
1593784800,2020-07-03 14:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.73,276.21,281.732,285.15,1004,,,71,9.3,280,,,,,75,803,Clouds,broken clouds,04d,166.54161,"31,01",,,,
1593788400,2020-07-03 15:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.88,277.21,280.15,284.15,1005,,,76,6.7,270,1,,,,75,500,Rain,light rain,10d,166.54161,"31,01",,,,
1593792000,2020-07-03 16:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.42,278.43,280.184,283.15,1005,,,93,5.1,250,1.5,,,,75,501,Rain,moderate rain,10d,166.54161,"30,58",,,,
1593795600,2020-07-03 17:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.27,279.77,280.462,283.15,1005,,,87,2.6,220,1.5,,,,75,501,Rain,moderate rain,10d,166.54161,"30,05",,,,
1593799200,2020-07-03 18:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.89,279.88,280.186,283.15,1005,,,93,2.1,0,0.3,,,,75,520,Rain,light intensity shower rain,09d,166.54161,"29,95",,,,
1593802800,2020-07-03 19:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.71,280.43,279.608,283.15,1005,,,93,1,0,1,,,,75,500,Rain,light rain,10d,166.54161,"28,25",,,,
1593806400,2020-07-03 20:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.29,279.14,279.392,282.59,1005,,,93,2.1,300,,,,,75,803,Clouds,broken clouds,04d,166.54161,"28,05",,,,
1593810000,2020-07-03 21:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.91,276.92,279.099,282.59,1005,,,93,4.6,340,,,,,75,803,Clouds,broken clouds,04d,166.54161,"26,23",,,,
1593813600,2020-07-03 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.72,278.86,278.726,282.04,1005,,,93,1.5,0,1,,,,100,500,Rain,light rain,10n,0,"22,69",,,,
1593817200,2020-07-03 23:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.69,275.19,278.527,282.04,1005,,,93,6.7,280,1,,,,99,300,Drizzle,light intensity drizzle,09n,0,"20,66",,,,
1593820800,2020-07-04 00:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.56,275.17,278.558,282.04,1005,,,87,6.2,270,1,,,,100,300,Drizzle,light intensity drizzle,09n,0,"18,95",,,,
1593824400,2020-07-04 01:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.56,274.27,278.429,282.15,1005,,,81,7.2,270,1,,,,83,301,Drizzle,drizzle,09n,0,"18,31",,,,
1593828000,2020-07-04 02:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.67,274.75,278.364,282.15,1004,,,81,6.7,260,1,,,,83,301,Drizzle,drizzle,09d,161.3841924,"18,31",,,,
1593831600,2020-07-04 03:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.67,275.86,278.425,282.15,1004,,,93,5.7,270,1,,,,80,301,Drizzle,drizzle,09d,163.318224,"18,09",,,,
1593835200,2020-07-04 04:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.08,274.75,278.882,282.15,1004,,,87,7.7,270,1,,,,71,301,Drizzle,drizzle,09d,169.1203188,"18,73",,,,
1593838800,2020-07-04 05:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.29,276.4,279.415,283.15,1004,,,87,5.7,300,0.25,,,,90,521,Rain,shower rain,09d,156.871452,"20,45",,,,
1593842400,2020-07-04 06:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.17,280.42,279.991,284.15,1004,,,87,1.5,10,0.51,,,,75,520,Rain,light intensity shower rain,09d,166.54161,"20,45",,,,
1593846000,2020-07-04 07:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.5,282.05,280.844,284.82,1004,,,87,1.5,280,,,,,75,803,Clouds,broken clouds,04d,166.54161,"19,70",,,,
1593849600,2020-07-04 08:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.66,280.32,281.195,284.187,1007,,,76,3.6,280,,,,,75,803,Clouds,broken clouds,04d,166.54161,"18,63",,,,
1593853200,2020-07-04 09:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.62,280.92,281.79,285.15,1007,,,71,4.1,290,,,,,75,803,Clouds,broken clouds,04d,166.54161,"17,88",,,,
1593856800,2020-07-04 10:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.94,281.82,283.467,286.48,1007,,,71,5.1,280,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"17,88",,,,
1593860400,2020-07-04 11:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.8,280.99,284.323,286.76,1005,,,66,5.7,280,,,,,75,803,Clouds,broken clouds,04d,166.54161,"17,66",,,,
1593864000,2020-07-04 12:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,287.34,283.07,285.828,287.752,1006,,,62,5.1,290,,,,,75,803,Clouds,broken clouds,04d,166.54161,"17,77",,,,
1593867600,2020-07-04 13:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.9,282.33,285.297,288.191,1005,,,58,5.1,290,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"17,77",,,,
1593871200,2020-07-04 14:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,288.17,284.17,285.903,289.15,1005,,,51,4.1,300,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"17,88",,,,
1593874800,2020-07-04 15:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,288.53,284.82,287.537,289.237,1005,,,55,4.1,300,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"18,09",,,,
1593878400,2020-07-04 16:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,288.21,285.14,286.65,289.408,1005,,,55,3.1,310,,,,,20,801,Clouds,few clouds,02d,201.998856,"17,98",,,,
1593882000,2020-07-04 17:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,288.22,285.28,286.568,289.15,1004,,,51,2.6,310,,,,,0,800,Clear,sky is clear,01d,214.8924,"17,88",,,,
1593885600,2020-07-04 18:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,287.76,284.57,286.273,289.15,1004,,,48,2.6,300,,,,,20,801,Clouds,few clouds,02d,201.998856,"17,66",,,,
1593889200,2020-07-04 19:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.47,282.37,285.35,287.369,1004,,,62,4.6,40,,,,,20,801,Clouds,few clouds,02d,201.998856,"17,56",,,,
1593892800,2020-07-04 20:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.29,281.38,284.103,285.93,1004,,,71,4.6,50,,,,,0,800,Clear,sky is clear,01d,214.8924,"17,26",,,,
1593896400,2020-07-04 21:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.39,280.24,281.674,286.15,1004,,,62,4.1,70,,,,,0,800,Clear,sky is clear,01d,214.8924,"16,94",,,,
1593900000,2020-07-04 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,284.18,279.65,280.547,285.93,1003,,,62,4.6,80,,,,,0,800,Clear,sky is clear,01n,0,"16,62",,,,
1593903600,2020-07-04 23:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.38,278.97,279.592,283.71,1002,,,81,3.6,100,,,,,8,800,Clear,sky is clear,01n,0,"16,20",,,,
1593907200,2020-07-05 00:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.44,277.71,279.191,283.15,1002,,,87,4.1,110,,,,,10,800,Clear,sky is clear,01n,0,"15,98",,,,
1593910800,2020-07-05 01:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.86,276.66,278.557,282.59,1002,,,87,4.6,120,,,,,0,800,Clear,sky is clear,01n,0,"15,98",,,,
1593914400,2020-07-05 02:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.16,275.04,278.196,280.93,999,,,87,5.7,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"16,20",,,,
1593918000,2020-07-05 03:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,280.14,275.59,278.602,281.15,1001,,,81,4.6,110,,,,,0,800,Clear,sky is clear,01d,214.8924,"16,83",,,,
1593921600,2020-07-05 04:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,281.45,276.2,280.08,282.59,1001,,,76,5.7,100,,,,,0,800,Clear,sky is clear,01d,214.8924,"16,62",,,,
1593925200,2020-07-05 05:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.27,277.62,282.04,285.15,1000,,,66,6.2,90,,,,,0,800,Clear,sky is clear,01d,214.8924,"17,69",,,,
1593928800,2020-07-05 06:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.06,282.58,284.934,287.15,999,,,62,3.6,100,,,,,0,800,Clear,sky is clear,01d,214.8924,"19,18",,,,
1593932400,2020-07-05 07:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,287.91,285.13,287.04,289.15,999,,,55,2.6,90,,,,,0,800,Clear,sky is clear,01d,214.8924,"25,57",,,,
1593936000,2020-07-05 08:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,289.91,284.77,288.961,290.654,998,,,51,6.2,120,,,,,0,800,Clear,sky is clear,01d,214.8924,"29,30",,,,
1593939600,2020-07-05 09:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,291.42,284.38,289.67,293.15,992,,,34,7.7,130,,,,,0,800,Clear,sky is clear,01d,214.8924,"30,47",,,,
1593943200,2020-07-05 10:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,291.9,283.95,289.931,294.15,995,,,30,8.7,160,,,,,0,800,Clear,sky is clear,01d,214.8924,"32,82",,,,
1593946800,2020-07-05 11:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,292.42,284.12,290.491,293.15,994,,,30,9.3,160,,,,,40,802,Clouds,scattered clouds,03d,189.105312,"33,67",,,,
1593950400,2020-07-05 12:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,292.55,285.33,290.918,293.381,992,,,34,8.2,120,,,,,75,803,Clouds,broken clouds,04d,166.54161,"33,99",,,,
1593954000,2020-07-05 13:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,292.48,282.79,290.912,294.15,990,,,30,11.3,160,,,,,0,800,Clear,sky is clear,01d,214.8924,"34,10",,,,
1593957600,2020-07-05 14:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,292.02,282.41,290.163,294.15,990,,,32,11.3,150,,,,,0,800,Clear,sky is clear,01d,214.8924,"34,20",,,,
1593961200,2020-07-05 15:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,291.65,284.64,289.079,293.15,988,,,34,7.7,140,,,,,0,800,Clear,sky is clear,01d,214.8924,"34,52",,,,
1593964800,2020-07-05 16:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,290.34,279.17,287.699,292.15,988,,,45,14.4,160,0.3,,,,75,520,Rain,light intensity shower rain,09d,166.54161,"34,52",,,,
1593968400,2020-07-05 17:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,288.34,280.48,286.48,290.15,988,,,59,10.3,130,0.5,,,,75,500,Rain,light rain,10d,166.54161,"34,42",,,,
1593972000,2020-07-05 18:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,287.04,281.01,285.37,289.15,987,,,71,8.2,100,0.5,,,,75,500,Rain,light rain,10d,166.54161,"34,52",,,,
1593975600,2020-07-05 19:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,286.34,281.75,285.109,288.15,984,,,82,6.7,110,0.76,,,,75,500,Rain,light rain,10d,166.54161,"34,63",,,,
1593979200,2020-07-05 20:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,285.14,280.54,283.71,287.15,987,,,81,6.2,100,1.27,,,,75,501,Rain,moderate rain,10d,166.54161,"36,44",,,,
1593982800,2020-07-05 21:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,283.95,280.54,282.04,286.15,986,,,81,4.1,90,1.02,,,,75,501,Rain,moderate rain,10d,166.54161,"35,69",,,,
1593986400,2020-07-05 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.74,278.17,281.48,284.273,986,,,87,5.7,90,0.76,,,,100,300,Drizzle,light intensity drizzle,09n,0,"35,27",,,,
1593986400,2020-07-05 22:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.74,278.17,281.48,284.273,986,,,87,5.7,90,0.76,,,,100,500,Rain,light rain,10n,0,"34,95",,,,
1593990000,2020-07-05 23:00:00 +0000 UTC,7200,Gloshaugen,63.42,10.4,282.66,278.08,281.48,283.724,986,,,87,5.7,80,0.25,,,,100,500,Rain,light rain,10n,0,"35,27",,,,
