Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh
Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021
Unnamed: 0_level_2,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
06-01-2021,07 - 08,35637.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,24997.0,37219.0,37219.0,37219.0,,,,,
06-01-2021,08 - 09,40193.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,25060.0,41030.0,41030.0,41030.0,,,,,
06-01-2021,09 - 10,41502.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,43858.0,25081.0,43858.0,43858.0,43858.0,,,,,
06-01-2021,10 - 11,45094.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,23154.0,48246.0,48246.0,48246.0,,,,,
06-01-2021,11 - 12,45460.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,47408.0,23133.0,47408.0,47408.0,47408.0,,,,,
06-01-2021,12 - 13,47146.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,48392.0,25050.0,48392.0,48392.0,48392.0,,,,,
06-01-2021,13 - 14,47199.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,49586.0,27186.0,49586.0,49586.0,49586.0,,,,,
06-01-2021,14 - 15,50278.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,53733.0,29940.0,53733.0,53733.0,53733.0,,,,,
06-01-2021,15 - 16,55398.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,57493.0,26484.0,57493.0,57493.0,57493.0,,,,,
06-01-2021,16 - 17,58394.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,61158.0,26097.0,61158.0,61158.0,61158.0,,,,,
06-01-2021,17 - 18,58414.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,62760.0,24453.0,62760.0,62760.0,62760.0,,,,,
06-01-2021,18 - 19,57085.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,58299.0,27951.0,58299.0,58299.0,58299.0,,,,,
06-01-2021,19 - 20,48340.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,52623.0,26432.0,52623.0,52623.0,52623.0,,,,,
06-01-2021,20 - 21,40968.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,41722.0,32475.0,41722.0,41722.0,41722.0,,,,,
06-01-2021,21 - 22,40926.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,41816.0,26924.0,41816.0,41816.0,41816.0,,,,,
06-01-2021,22 - 23,39386.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,40528.0,24285.0,40528.0,40528.0,40528.0,,,,,
06-01-2021,23 - 00,32611.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,34035.0,22453.0,34035.0,34035.0,34035.0,,,,,
07-01-2021,00 - 01,41205.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,44702.0,28483.0,44702.0,44702.0,44702.0,,,,,
07-01-2021,01 - 02,39918.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,42440.0,25796.0,42440.0,42440.0,42440.0,,,,,
07-01-2021,02 - 03,38901.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,40666.0,24406.0,40666.0,40666.0,40666.0,,,,,
07-01-2021,03 - 04,39451.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,41278.0,23845.0,41278.0,41278.0,41278.0,,,,,
07-01-2021,04 - 05,40282.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,42834.0,24094.0,42834.0,42834.0,42834.0,,,,,
07-01-2021,05 - 06,45895.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,47255.0,25101.0,47255.0,47255.0,47255.0,,,,,
07-01-2021,06 - 07,54529.0,58077.0,58077.0,58077.0,58077.0,58077.0,58077.0,58077.0,54850.0,54850.0,54850.0,58077.0,58077.0,26616.0,58077.0,58077.0,58077.0,,,,,
07-01-2021,07 - 08,63328.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,70353.0,27197.0,70353.0,70353.0,70353.0,,,,,
07-01-2021,08 - 09,79276.0,87609.0,87609.0,87609.0,87609.0,87609.0,87609.0,89767.0,87609.0,87609.0,87609.0,87609.0,87609.0,29013.0,87609.0,87609.0,87609.0,,,,,
07-01-2021,09 - 10,78343.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,87017.0,29936.0,87017.0,87017.0,87017.0,,,,,
07-01-2021,10 - 11,80636.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,85544.0,30102.0,85544.0,85544.0,85544.0,,,,,
07-01-2021,11 - 12,83064.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,89228.0,30808.0,89228.0,89228.0,89228.0,,,,,
07-01-2021,12 - 13,80823.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,87899.0,30974.0,87899.0,87899.0,87899.0,,,,,
07-01-2021,13 - 14,80127.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,85388.0,36193.0,85388.0,85388.0,85388.0,,,,,
07-01-2021,14 - 15,80127.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,81580.0,36837.0,81580.0,81580.0,81580.0,,,,,
07-01-2021,15 - 16,82504.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,84641.0,36432.0,84641.0,84641.0,84641.0,,,,,
07-01-2021,16 - 17,88096.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,93056.0,32095.0,93056.0,93056.0,93056.0,,,,,
07-01-2021,17 - 18,94696.0,103672.0,103672.0,103672.0,103672.0,103672.0,103672.0,103765.0,103672.0,103672.0,103672.0,103672.0,103672.0,30984.0,103672.0,103672.0,103672.0,,,,,
07-01-2021,18 - 19,86135.0,87806.0,87806.0,87806.0,87806.0,87806.0,87806.0,93835.0,87806.0,87806.0,87806.0,87806.0,87806.0,30517.0,87806.0,87806.0,87806.0,,,,,
07-01-2021,19 - 20,74368.0,80719.0,80719.0,80719.0,80719.0,80719.0,80719.0,83303.0,80719.0,80719.0,80719.0,80719.0,80719.0,29998.0,80719.0,80719.0,80719.0,,,,,
07-01-2021,20 - 21,63992.0,67655.0,67655.0,67655.0,67655.0,67655.0,67655.0,69315.0,67167.0,67167.0,67167.0,67655.0,67655.0,32157.0,67655.0,67655.0,67655.0,,,,,
07-01-2021,21 - 22,57538.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,60547.0,60547.0,60547.0,61564.0,61564.0,29998.0,61564.0,61564.0,61564.0,,,,,
07-01-2021,22 - 23,55628.0,60453.0,60453.0,60453.0,60453.0,60453.0,60453.0,60453.0,60018.0,60018.0,60018.0,60453.0,60453.0,28483.0,60453.0,60453.0,60453.0,,,,,
07-01-2021,23 - 00,51934.0,52910.0,52910.0,52910.0,52910.0,52910.0,54217.0,54217.0,52536.0,52536.0,52536.0,52910.0,52910.0,26232.0,52910.0,52910.0,52910.0,,,,,
08-01-2021,00 - 01,49522.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,51130.0,28992.0,51130.0,51130.0,51130.0,,,,,
08-01-2021,01 - 02,45437.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,49128.0,28401.0,49128.0,49128.0,49128.0,,,,,
08-01-2021,02 - 03,44825.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,47469.0,28100.0,47469.0,47469.0,47469.0,,,,,
08-01-2021,03 - 04,43954.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,46152.0,28535.0,46152.0,46152.0,46152.0,,,,,
08-01-2021,04 - 05,44836.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,47376.0,28660.0,47376.0,47376.0,47376.0,,,,,
08-01-2021,05 - 06,49989.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,52187.0,29842.0,52187.0,52187.0,52187.0,,,,,
08-01-2021,06 - 07,57983.0,61913.0,61913.0,61913.0,61913.0,61913.0,61913.0,61913.0,61841.0,61841.0,61841.0,61913.0,61913.0,32932.0,61913.0,61913.0,61913.0,,,,,
08-01-2021,07 - 08,72521.0,82496.0,82496.0,82496.0,82496.0,82496.0,82496.0,82496.0,80235.0,80235.0,80235.0,82496.0,82496.0,28857.0,82496.0,82496.0,82496.0,,,,,
08-01-2021,08 - 09,98972.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,107361.0,31117.0,107361.0,107361.0,107361.0,,,,,
08-01-2021,09 - 10,103607.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,111778.0,32984.0,111778.0,111778.0,111778.0,,,,,
08-01-2021,10 - 11,105525.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,111280.0,37048.0,111280.0,111280.0,111280.0,,,,,
08-01-2021,11 - 12,103690.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,108107.0,48672.0,108107.0,108107.0,108107.0,,,,,
08-01-2021,12 - 13,97562.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,103597.0,43830.0,103597.0,103597.0,103597.0,,,,,
08-01-2021,13 - 14,93477.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,98785.0,49336.0,98785.0,98785.0,98785.0,,,,,
08-01-2021,14 - 15,90096.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,96141.0,46163.0,96141.0,96141.0,96141.0,,,,,
08-01-2021,15 - 16,91766.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,98941.0,45333.0,98941.0,98941.0,98941.0,,,,,
08-01-2021,16 - 17,89868.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,98506.0,33917.0,98506.0,98506.0,98506.0,,,,,
08-01-2021,17 - 18,103669.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,114059.0,31926.0,114059.0,114059.0,114059.0,,,,,
08-01-2021,18 - 19,91040.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,103638.0,32413.0,103638.0,103638.0,103638.0,,,,,
08-01-2021,19 - 20,76202.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,83076.0,30962.0,83076.0,83076.0,83076.0,,,,,
08-01-2021,20 - 21,60638.0,63749.0,63749.0,63749.0,63749.0,63749.0,66610.0,66610.0,63749.0,63749.0,63749.0,63749.0,63749.0,32922.0,63749.0,63749.0,63749.0,,,,,
08-01-2021,21 - 22,58834.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,61623.0,30817.0,61623.0,61623.0,61623.0,,,,,
08-01-2021,22 - 23,56024.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,58295.0,30920.0,58295.0,58295.0,58295.0,,,,,
08-01-2021,23 - 00,50777.0,52343.0,52343.0,52343.0,52343.0,52343.0,53660.0,53660.0,52343.0,52343.0,52343.0,52343.0,52343.0,29147.0,52343.0,52343.0,52343.0,,,,,
09-01-2021,00 - 01,48367.0,49057.0,49057.0,49057.0,49057.0,49057.0,52243.0,52243.0,49057.0,49057.0,49057.0,49057.0,49057.0,43840.0,49057.0,49057.0,49057.0,,,,,
09-01-2021,01 - 02,47511.0,48501.0,48501.0,48501.0,48501.0,48501.0,50109.0,50109.0,48501.0,48501.0,48501.0,48501.0,48501.0,39242.0,48501.0,48501.0,48501.0,,,,,
09-01-2021,02 - 03,46964.0,47923.0,47923.0,47923.0,47923.0,47923.0,49511.0,49511.0,47923.0,47923.0,47923.0,47923.0,47923.0,36345.0,47923.0,47923.0,47923.0,,,,,
09-01-2021,03 - 04,48274.0,49150.0,49150.0,49150.0,49150.0,49150.0,50779.0,50779.0,49150.0,49150.0,49150.0,49150.0,49150.0,33829.0,49150.0,49150.0,49150.0,,,,,
09-01-2021,04 - 05,48593.0,49532.0,49532.0,49532.0,49532.0,49532.0,51171.0,51171.0,49532.0,49532.0,49532.0,49532.0,49532.0,33767.0,49532.0,49532.0,49532.0,,,,,
09-01-2021,05 - 06,48160.0,49253.0,49253.0,49253.0,49253.0,49253.0,49253.0,49253.0,49253.0,49253.0,49253.0,44407.0,44407.0,33808.0,49253.0,49253.0,49253.0,,,,,
09-01-2021,06 - 07,48573.0,49758.0,49758.0,49758.0,49758.0,49758.0,51109.0,51109.0,49758.0,49758.0,49758.0,43799.0,43799.0,29839.0,49758.0,49758.0,49758.0,,,,,
09-01-2021,07 - 08,51192.0,53780.0,53780.0,53780.0,53780.0,53780.0,55491.0,55491.0,53780.0,53780.0,53780.0,42015.0,42015.0,27591.0,53780.0,53780.0,53780.0,,,,,
09-01-2021,08 - 09,56893.0,59914.0,59914.0,59914.0,60172.0,59914.0,61657.0,61657.0,59914.0,59914.0,59914.0,42459.0,42459.0,29632.0,59914.0,59914.0,60172.0,,,,,
09-01-2021,09 - 10,60275.0,66688.0,66688.0,66688.0,66688.0,66688.0,68998.0,68998.0,66688.0,66688.0,66688.0,43191.0,43191.0,35551.0,66688.0,66688.0,66688.0,,,,,
09-01-2021,10 - 11,61574.0,67647.0,67647.0,67647.0,67647.0,67647.0,69812.0,69812.0,67647.0,67647.0,67647.0,42778.0,42778.0,39881.0,67647.0,67647.0,67647.0,,,,,
09-01-2021,11 - 12,61110.0,67936.0,67936.0,67936.0,67936.0,67936.0,70111.0,70111.0,67936.0,67936.0,67936.0,41221.0,41221.0,37097.0,67936.0,67936.0,67936.0,,,,,
09-01-2021,12 - 13,59698.0,66987.0,66987.0,66987.0,67245.0,66987.0,69091.0,69091.0,66987.0,66987.0,66987.0,40118.0,40118.0,37778.0,66987.0,66987.0,67245.0,,,,,
09-01-2021,13 - 14,57089.0,62430.0,62430.0,62430.0,62925.0,62430.0,64472.0,64472.0,62430.0,62430.0,62430.0,39097.0,39097.0,37345.0,62430.0,62430.0,62925.0,,,,,
09-01-2021,14 - 15,56976.0,59945.0,59945.0,59945.0,61605.0,59945.0,61863.0,61863.0,59945.0,59945.0,59945.0,38788.0,38788.0,38417.0,59945.0,59945.0,61605.0,,,,,
09-01-2021,15 - 16,57027.0,61863.0,61863.0,61863.0,61863.0,61863.0,61863.0,61863.0,59945.0,59945.0,59945.0,39510.0,39510.0,38520.0,61863.0,61863.0,61863.0,,,,,
09-01-2021,16 - 17,57306.0,64729.0,64729.0,64729.0,64729.0,64729.0,64729.0,64729.0,62719.0,62719.0,62719.0,40242.0,40242.0,36128.0,64729.0,64729.0,64729.0,,,,,
09-01-2021,17 - 18,59523.0,59059.0,59059.0,72091.0,72091.0,72091.0,72091.0,72091.0,71008.0,71008.0,71008.0,40634.0,40634.0,34303.0,72091.0,72091.0,72091.0,,,,,
09-01-2021,18 - 19,58409.0,49274.0,49274.0,71854.0,72442.0,71854.0,74225.0,74225.0,71854.0,71854.0,71854.0,41170.0,41170.0,41170.0,71854.0,71854.0,72442.0,,,,,
09-01-2021,19 - 20,57017.0,42067.0,42067.0,67812.0,69390.0,67812.0,71091.0,71091.0,67812.0,67812.0,67812.0,40551.0,40551.0,39860.0,67812.0,67812.0,69390.0,,,,,
09-01-2021,20 - 21,51099.0,41211.0,41211.0,51480.0,63059.0,51480.0,64606.0,64606.0,51480.0,51480.0,51480.0,39871.0,39871.0,35231.0,51480.0,51480.0,63059.0,,,,,
09-01-2021,21 - 22,47377.0,42026.0,42026.0,49439.0,56904.0,49439.0,55522.0,56904.0,49439.0,49439.0,49439.0,39716.0,39716.0,34324.0,49439.0,49439.0,56904.0,,,,,
09-01-2021,22 - 23,42603.0,40974.0,40974.0,44820.0,44820.0,44820.0,55811.0,55811.0,44820.0,44820.0,44820.0,40974.0,40974.0,33767.0,44820.0,44820.0,44820.0,,,,,
09-01-2021,23 - 00,37149.0,37778.0,37778.0,37778.0,37778.0,37778.0,46325.0,46325.0,37778.0,37778.0,37778.0,37778.0,37778.0,29055.0,37778.0,37778.0,37778.0,,,,,
10-01-2021,00 - 01,39630.0,40189.0,40189.0,40189.0,40189.0,40189.0,40189.0,40189.0,40189.0,40189.0,40189.0,36877.0,36877.0,36877.0,40189.0,40189.0,40189.0,,,,,
10-01-2021,01 - 02,36857.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,37219.0,33722.0,33722.0,33722.0,37219.0,37219.0,37219.0,,,,,
10-01-2021,02 - 03,34984.0,35543.0,35543.0,35543.0,35543.0,35543.0,35543.0,35543.0,35543.0,35543.0,35543.0,32325.0,32325.0,32325.0,35543.0,35543.0,35543.0,,,,,
10-01-2021,03 - 04,34187.0,35046.0,35046.0,35046.0,35046.0,35046.0,35046.0,35046.0,35046.0,35046.0,35046.0,31290.0,31290.0,30100.0,35046.0,35046.0,35046.0,,,,,
10-01-2021,04 - 05,34104.0,35015.0,35015.0,35015.0,35015.0,35015.0,35015.0,35015.0,35015.0,35015.0,35015.0,30235.0,30235.0,30059.0,35015.0,35015.0,35015.0,,,,,
10-01-2021,05 - 06,34653.0,35398.0,35398.0,35398.0,35398.0,35398.0,35398.0,35398.0,35398.0,35398.0,35398.0,30700.0,30700.0,30700.0,35398.0,35398.0,35398.0,,,,,
10-01-2021,06 - 07,34487.0,35212.0,35212.0,35212.0,35212.0,35212.0,35212.0,35212.0,35212.0,35212.0,35212.0,31362.0,31362.0,30990.0,35212.0,35212.0,35212.0,,,,,
10-01-2021,07 - 08,37581.0,38916.0,38916.0,38916.0,38916.0,38916.0,38916.0,38916.0,38916.0,38916.0,38916.0,31280.0,31280.0,28206.0,38916.0,38916.0,38916.0,,,,,
10-01-2021,08 - 09,39299.0,40447.0,40447.0,40447.0,40447.0,40447.0,40447.0,40447.0,40447.0,40447.0,40447.0,33359.0,33359.0,29614.0,40447.0,40447.0,40447.0,,,,,
10-01-2021,09 - 10,40965.0,42175.0,42175.0,42175.0,42175.0,42175.0,42175.0,42175.0,42175.0,42175.0,42175.0,36081.0,36081.0,30100.0,42175.0,42175.0,42175.0,,,,,
10-01-2021,10 - 11,44503.0,45693.0,45693.0,45693.0,45693.0,45693.0,45693.0,45693.0,45693.0,45693.0,45693.0,40157.0,40157.0,35087.0,45693.0,45693.0,45693.0,,,,,
10-01-2021,11 - 12,46200.0,46914.0,46914.0,46914.0,47845.0,46914.0,47845.0,47845.0,46914.0,46914.0,46914.0,41378.0,41378.0,40064.0,46914.0,46914.0,47845.0,,,,,
10-01-2021,12 - 13,45652.0,46314.0,46314.0,46314.0,46314.0,46314.0,46314.0,46314.0,46314.0,46314.0,46314.0,41378.0,41378.0,40116.0,46314.0,46314.0,46314.0,,,,,
10-01-2021,13 - 14,45186.0,45879.0,45879.0,45879.0,45879.0,45879.0,45879.0,45879.0,45879.0,45879.0,45879.0,41627.0,41627.0,41627.0,45879.0,45879.0,45879.0,,,,,
10-01-2021,14 - 15,46469.0,47028.0,47028.0,47028.0,47028.0,47028.0,47028.0,47028.0,47028.0,47028.0,47028.0,44493.0,44493.0,44493.0,47028.0,47028.0,47028.0,,,,,
10-01-2021,15 - 16,47680.0,48290.0,48290.0,48290.0,49698.0,48290.0,49698.0,49698.0,48290.0,48290.0,48290.0,48011.0,48011.0,44721.0,48290.0,48290.0,49698.0,,,,,
10-01-2021,16 - 17,52729.0,52481.0,52481.0,52481.0,57086.0,52481.0,57810.0,57810.0,52481.0,52481.0,52481.0,51664.0,51664.0,45103.0,52481.0,52481.0,57086.0,,,,,
10-01-2021,17 - 18,58306.0,56858.0,56858.0,56858.0,61742.0,56858.0,64246.0,64246.0,56858.0,56858.0,56858.0,56858.0,56858.0,44089.0,56858.0,56858.0,61742.0,,,,,
10-01-2021,18 - 19,57086.0,55192.0,55192.0,55192.0,58544.0,55192.0,65612.0,65612.0,55192.0,55192.0,55192.0,55192.0,55192.0,40054.0,55192.0,55192.0,58544.0,,,,,
10-01-2021,19 - 20,51074.0,51105.0,51105.0,51105.0,56951.0,51105.0,57158.0,57158.0,51105.0,51105.0,51105.0,51105.0,51105.0,40126.0,51105.0,51105.0,56951.0,,,,,
10-01-2021,20 - 21,48125.0,48042.0,48042.0,48042.0,49718.0,48042.0,49718.0,49718.0,48042.0,48042.0,48042.0,48042.0,48042.0,40075.0,48042.0,48042.0,49718.0,,,,,
10-01-2021,21 - 22,45869.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,46035.0,40106.0,46035.0,46035.0,46035.0,,,,,
10-01-2021,22 - 23,41337.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,41461.0,40095.0,41461.0,41461.0,41461.0,,,,,
10-01-2021,23 - 00,37033.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,37126.0,,,,,
11-01-2021,00 - 01,41761.0,42010.0,42010.0,42010.0,42010.0,42010.0,46459.0,46459.0,42010.0,42010.0,42010.0,42010.0,42010.0,40064.0,42010.0,42010.0,42010.0,,,,,
11-01-2021,01 - 02,40747.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,40965.0,34011.0,40965.0,40965.0,40965.0,,,,,
11-01-2021,02 - 03,38605.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,31590.0,39092.0,39092.0,39092.0,,,,,
11-01-2021,03 - 04,36443.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,36660.0,31766.0,36660.0,36660.0,36660.0,,,,,
11-01-2021,04 - 05,38305.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,38585.0,33970.0,38585.0,38585.0,38585.0,,,,,
11-01-2021,05 - 06,42703.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,42848.0,40106.0,42848.0,42848.0,42848.0,,,,,
11-01-2021,06 - 07,44162.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,44265.0,,,,,
11-01-2021,07 - 08,52191.0,51477.0,51477.0,52088.0,62332.0,54406.0,52088.0,62332.0,52088.0,52088.0,52088.0,51477.0,51477.0,51477.0,62332.0,62332.0,62332.0,,,,,
11-01-2021,08 - 09,56837.0,53205.0,53205.0,59238.0,62518.0,59238.0,59238.0,62518.0,59238.0,59238.0,59238.0,53205.0,53205.0,53205.0,62518.0,62518.0,62518.0,,,,,
11-01-2021,09 - 10,51715.0,51343.0,51343.0,51343.0,51343.0,52202.0,51343.0,51343.0,51343.0,51343.0,51343.0,51343.0,51343.0,51343.0,64525.0,64525.0,64525.0,,,,,
11-01-2021,10 - 11,49366.0,49222.0,49222.0,49222.0,49222.0,52160.0,49222.0,49222.0,49222.0,49222.0,49222.0,49222.0,49222.0,49222.0,64215.0,64215.0,64215.0,,,,,
11-01-2021,11 - 12,46117.0,46190.0,46190.0,46190.0,46190.0,51953.0,46190.0,46190.0,46190.0,46190.0,46190.0,46190.0,46190.0,46190.0,67785.0,67785.0,67785.0,,,,,
11-01-2021,12 - 13,44762.0,44834.0,44834.0,44834.0,44834.0,47690.0,44834.0,44834.0,44834.0,44834.0,44834.0,44834.0,44834.0,44834.0,67774.0,67774.0,67774.0,,,,,
11-01-2021,13 - 14,44141.0,44089.0,44089.0,44089.0,44089.0,46624.0,44089.0,44089.0,44089.0,44089.0,44089.0,44089.0,44089.0,44089.0,67391.0,67391.0,67391.0,,,,,
